time_stamp,latitude,longitude,ns_indicator,ew_indicator,gps_satellites,altitude,pressure,temperature,acceleration_x,acceleration_y,acceleration_z,magnetometer_x,magnetometer_y,magnetometer_z,angular_speed_x,angular_speed_y,angular_speed_z,acquisition_board_state_1,acquisition_board_state_2,acquisition_board_state_3,power_supply_state_1,power_supply_state_2,payload_board_state_1
62849,0,0,N,W,23,7964.444803824906,65214.04645801175,42.082371738393164,0,0,0,0,0,0,9.791293860549496,142.61249787952042,-158.51438810123983,0,0,0,0,1,0
62945,0,0,N,E,20,7950.767659202896,65105.802316335765,41.707087656600045,0,0,0,0,0,0,9.661893216312922,143.78051765849438,-158.16988969765146,0,1,0,1,1,0
63027,0,0,N,E,17,7932.389065243745,64987.0882587544,41.84681324183475,0,0,0,0,0,0,11.887114440056584,142.7871096388975,-155.63834804584462,0,1,0,1,0,0
63099,0,0,N,W,16,7918.647372659451,64871.14920024906,41.99778683965961,0,0,0,0,0,0,17.178063472766002,144.55822553923016,-156.3166148103788,1,1,0,1,0,0
63220,0,0,S,E,17,7903.09758471338,64773.41298123462,41.810314563110545,0,0,0,0,0,0,18.994605576708075,139.090890510774,-160.2670035397871,1,0,1,0,1,1
63311,0,0,N,W,21,7884.331716636643,64641.37941756332,41.687213866378684,0,0,0,0,0,0,16.88467896198714,140.85546773283747,-157.71638586944917,0,0,0,0,1,1
63387,0,0,S,W,21,7867.474531408265,64547.01910948527,41.861355898718685,0,0,0,0,0,0,17.422425228458554,136.905014136969,-162.56275981659354,0,0,0,1,1,0
63458,0,0,S,W,20,7853.277181015734,64431.00832552759,42.59440567013783,0,0,0,0,0,0,20.882057621944945,137.2102175615983,-163.41257336243825,1,1,0,0,0,0
63554,0,0,S,E,19,7838.168148856265,64321.92437904141,42.57065719800559,0,0,0,0,0,0,24.5201389305572,139.2274047913765,-161.8332924195527,1,1,0,1,1,0
63627,0,0,N,W,18,7818.682432650291,64210.56507460145,41.405690021283114,0,0,0,0,0,0,27.351616818874906,133.20674246905733,-161.54668605513285,0,1,1,0,0,1
63700,0,0,S,E,16,7805.58038960774,64109.00658718243,41.687713076354385,0,0,0,0,0,0,24.2136897913352,137.0122289651338,-165.84679981060253,1,1,1,0,1,1
63790,0,0,N,W,16,7786.325747326458,63979.39111798315,41.92887142288092,0,0,0,0,0,0,28.224684433510323,133.131394465003,-166.03401193693716,0,0,1,0,0,0
63882,0,0,N,E,17,7769.690961706605,63890.619002175976,41.43176760764166,0,0,0,0,0,0,29.28746801956402,133.15872288046262,-168.06191446237446,0,0,1,1,1,1
63963,0,0,S,W,20,7753.236606899692,63774.99384652758,41.92709053025433,0,0,0,0,0,0,31.656805365911413,130.163654403568,-165.130000683601,0,1,1,1,1,0
64081,0,0,S,W,20,7739.278855844674,63649.601760255195,41.75080199726459,0,0,0,0,0,0,30.26504882988617,131.65655535220193,-164.94378301308603,1,0,1,0,1,0
64197,0,0,N,E,20,7719.682458482946,63548.940461719736,41.874419016163344,0,0,0,0,0,0,32.91058996744524,126.43608284890412,-165.83894162216964,0,1,1,0,0,0
64287,0,0,S,E,17,7702.862678916453,63429.98828892847,42.0342820099519,0,0,0,0,0,0,35.464888558945304,127.51638377437179,-167.38173821050106,0,0,0,0,1,0
64410,0,0,N,W,16,7686.8496503651795,63343.76170938042,42.357933359299345,0,0,0,0,0,0,37.40982456675978,126.98836766748875,-170.21901218773516,0,1,1,1,1,1
64518,0,0,S,E,23,7673.120989034821,63212.16541870148,42.445508337561385,0,0,0,0,0,0,36.476993391604,127.97407591072947,-169.84658724087637,1,0,0,0,1,1
64645,0,0,S,E,20,7654.87693328665,63117.74344812481,41.9439305824152,0,0,0,0,0,0,42.76355825588875,124.55073183979013,-170.46439325682516,0,0,0,0,0,1
64764,0,0,S,E,18,7639.477031422237,63009.29140187476,41.43169607365597,0,0,0,0,0,0,43.9216499396521,122.64404677261294,-167.075977478242,0,0,1,1,0,1
64861,0,0,N,E,22,7625.074874893671,62907.66530917625,42.45814322641514,0,0,0,0,0,0,42.45096594964416,120.51194510121721,-170.67879747604988,1,0,0,1,1,1
64935,0,0,S,E,15,7605.3865265905715,62796.27571245813,42.25333629875705,0,0,0,0,0,0,43.67681878284054,121.68224480869014,-167.52711729797934,0,1,1,0,0,1
65042,0,0,S,W,19,7590.018682647446,62687.3876379792,42.10683336604512,0,0,0,0,0,0,43.78742873751573,122.17690634503728,-173.0789303778545,1,0,1,0,0,1
65133,0,0,S,W,17,7571.942846882676,62556.65300270267,42.19680740310411,0,0,0,0,0,0,49.38038736552103,116.90511602624557,-171.79814136720327,0,1,0,1,1,1
65237,0,0,S,W,22,7558.729834488975,62463.203088429145,41.920021996911586,0,0,0,0,0,0,49.33680053489496,119.72041347576214,-173.91930675135487,0,0,1,1,1,1
65350,0,0,N,W,16,7542.482568890778,62350.05193723184,42.43743099092511,0,0,0,0,0,0,49.20698799687532,113.24876164694481,-172.6231557492316,0,1,0,0,0,0
65430,0,0,N,W,20,7523.681151666498,62242.249189946444,41.660025219659836,0,0,0,0,0,0,54.72863664785178,116.88487507296341,-169.25540895513592,0,0,1,0,1,0
65538,0,0,S,W,21,7507.848360859478,62137.020941511975,41.64109891363881,0,0,0,0,0,0,53.86488499141666,115.67097511396172,-175.04295891075876,1,0,0,0,1,0
65626,0,0,N,W,15,7490.304934754071,62016.7549094063,42.267586119011845,0,0,0,0,0,0,57.70729859540201,111.74480461360803,-175.17238032596975,1,1,1,0,0,0
65740,0,0,S,W,17,7478.172921382194,61912.70518538422,42.05613037216528,0,0,0,0,0,0,57.1276343423518,112.98726643251865,-174.85473819524958,1,0,0,1,0,0
65855,0,0,N,W,24,7459.996898636637,61803.173274941015,42.49406668682223,0,0,0,0,0,0,60.79396820528131,107.58415371152289,-175.06897149167793,1,0,1,0,1,1
65937,0,0,N,W,20,7446.071193178886,61679.317969004405,41.42463547345188,0,0,0,0,0,0,60.66165261685252,107.13219690636417,-175.80092465420296,0,0,1,1,0,0
66065,0,0,S,W,21,7425.179893617796,61576.12188605418,42.342139695264926,0,0,0,0,0,0,63.39733882299615,108.08640721460881,-172.38520634029766,0,1,1,0,1,0
66180,0,0,S,W,17,7411.673857593856,61479.76573302955,41.52709538492874,0,0,0,0,0,0,63.152687520611494,101.70549946662513,-171.93018941038724,1,1,0,0,0,1
66266,0,0,S,E,23,7396.25225711249,61351.74322408641,42.043121532454705,0,0,0,0,0,0,66.6941455914246,104.38100218355154,-176.7077523236662,0,0,1,0,0,0
66344,0,0,S,E,17,7379.384957640295,61239.53190373577,41.776230816380135,0,0,0,0,0,0,67.02744127079852,101.28237135963583,-174.98700246866179,0,1,0,0,0,0
66463,0,0,S,E,16,7361.878961235445,61127.30687499682,42.3785927171853,0,0,0,0,0,0,65.7836689894137,99.26761758059769,-172.87645165893903,1,0,0,0,1,1
66573,0,0,N,E,23,7347.681207486607,61033.54034474486,41.48204636715404,0,0,0,0,0,0,68.8450491099211,101.34078215271687,-177.40379191152533,1,0,1,0,1,1
66699,0,0,S,W,16,7328.354359735531,60918.5415584311,41.78523543739215,0,0,0,0,0,0,71.47738868097667,94.43038947767003,-175.08004840057066,1,0,0,1,1,0
66828,0,0,N,W,19,7313.061493666664,60797.99646867174,41.57425464121674,0,0,0,0,0,0,74.50681572388496,95.83940668623977,-174.10003783729454,0,0,1,1,0,1
66908,0,0,N,W,23,7295.8518921985005,60699.631211717446,42.38210278190714,0,0,0,0,0,0,75.14739946150478,92.37456538106301,-172.10088387967198,0,0,1,1,0,1
66985,0,0,S,W,23,7280.591640121094,60568.6676004735,42.41582748447322,0,0,0,0,0,0,76.32313958481784,92.48320971987168,-173.18483014287582,0,0,0,0,1,1
67113,0,0,N,E,23,7264.765442491718,60485.99538892004,41.87751235648863,0,0,0,0,0,0,77.88678955227559,94.19262792639205,-176.86804202494181,1,1,1,0,0,0
67241,0,0,S,E,18,7246.073680963596,60372.635770163106,42.170418735065546,0,0,0,0,0,0,76.28495006256324,91.79462137757574,-173.01137545873314,1,0,0,1,1,0
67348,0,0,N,E,17,7231.241671493434,60240.89626665934,41.726389493983476,0,0,0,0,0,0,79.28494244308007,91.30750596891843,-172.85327093505282,1,1,1,1,1,1
67428,0,0,N,E,23,7216.55400334181,60150.17708510501,42.47210156881542,0,0,0,0,0,0,81.35540426903289,87.128797012792,-176.9113260621602,1,0,1,1,1,0
67540,0,0,S,E,17,7199.606769067642,60036.14386304776,41.84017070420301,0,0,0,0,0,0,84.30249744953531,82.92477763536778,-176.51763862773572,1,0,0,1,1,1
67669,0,0,N,E,23,7181.022963208192,59911.04071080276,41.634048149546565,0,0,0,0,0,0,82.48792481787078,81.71774957013986,-174.33728231877367,0,0,1,1,0,1
67753,0,0,S,E,15,7167.212229680358,59826.827215951525,42.109761172035526,0,0,0,0,0,0,83.32508798305055,81.92448023874017,-177.44309970299983,1,1,0,0,0,0
67835,0,0,N,E,16,7150.332682328356,59699.19105151695,41.72540811129737,0,0,0,0,0,0,83.2474274545846,80.54694251347726,-174.62224766834692,1,1,1,0,1,1
67909,0,0,N,E,16,7132.346295657108,59585.96585368431,42.395074419348695,0,0,0,0,0,0,87.05163791098734,79.77926583935707,-174.5341287051213,1,1,0,0,0,0
68022,0,0,N,E,21,7118.945230899198,59476.0521030929,41.66987437267647,0,0,0,0,0,0,85.99227879791172,80.59187083302567,-173.0283774793253,0,1,1,1,1,1
68137,0,0,S,W,20,7099.875574761511,59389.901996389286,41.98651607769921,0,0,0,0,0,0,90.85049714161943,74.09178355421807,-174.42282638523545,0,0,0,0,0,1
68251,0,0,S,E,19,7083.377549787135,59280.15563038032,41.72574371857135,0,0,0,0,0,0,91.51312011892904,73.49592293217309,-176.35632551253258,0,1,1,0,0,0
68338,0,0,S,W,22,7065.570392763094,59144.43631884064,42.27737268624168,0,0,0,0,0,0,89.74389770526572,75.65579055624299,-171.3387495664542,0,0,0,1,0,1
68434,0,0,S,W,19,7049.629343545239,59050.26407729077,42.08886426658599,0,0,0,0,0,0,92.67843251465523,68.71778802330928,-174.2695699445204,0,1,1,0,0,1
68559,0,0,N,W,22,7034.403233741558,58941.54291653407,42.200048901107905,0,0,0,0,0,0,93.0687184548417,72.41324502541876,-173.21528521213872,1,1,0,1,1,0
68679,0,0,S,W,18,7017.29347657026,58825.87914856955,41.811976062943806,0,0,0,0,0,0,95.78141655915427,71.03695503231675,-174.77513970595092,1,1,1,1,0,0
68772,0,0,N,W,20,7003.613868947619,58709.159602090396,42.530759216452566,0,0,0,0,0,0,95.05005138572382,64.64213037816364,-176.01134740785528,1,0,0,1,1,1
68885,0,0,N,E,22,6984.605298782378,58612.403800552434,41.84699809159871,0,0,0,0,0,0,99.3733807151788,64.90217078378508,-173.08707699931196,1,1,0,1,0,0
69002,0,0,S,W,15,6971.870418932109,58505.39994844101,42.538093271602754,0,0,0,0,0,0,103.1619397743197,61.0097526997536,-171.6716618606045,0,1,1,0,1,0
69076,0,0,S,E,18,6951.2211275118625,58389.89292874059,42.222088928582565,0,0,0,0,0,0,100.40548131651819,62.76043099605585,-171.5695729004649,1,1,1,0,1,0
69148,0,0,N,W,16,6937.317528689857,58264.06187033166,41.691696581649964,0,0,0,0,0,0,102.1056222833269,60.1209836644751,-172.80772102537307,0,0,1,0,1,0
69230,0,0,N,W,18,6918.57303064354,58154.32001764068,42.35163469550155,0,0,0,0,0,0,102.10175331669524,55.78676456863152,-173.7161070938962,0,1,0,1,1,1
69304,0,0,S,W,16,6903.34606318791,58042.06742254725,41.73701186616161,0,0,0,0,0,0,106.49112862809662,55.6923820632955,-170.23173974336498,0,0,1,1,0,1
69429,0,0,S,E,20,6886.082889310328,57939.77259484117,41.705244961983254,0,0,0,0,0,0,108.66037609643104,54.85740339903531,-169.981877956922,0,1,1,1,0,0
69511,0,0,N,W,23,6873.210568901863,57847.777979482205,42.218335989717076,0,0,0,0,0,0,105.40398523262311,53.9699400535274,-169.33872157334912,0,0,1,1,0,0
69605,0,0,N,W,20,6855.349305049442,57739.57889970137,41.89575014152457,0,0,0,0,0,0,109.73165198989005,49.30643122307742,-172.82777293052584,1,0,1,0,1,1
69726,0,0,S,W,16,6837.792903007932,57608.356229418845,42.032703418416176,0,0,0,0,0,0,107.04759239633195,47.46057353570112,-169.40437036886027,0,1,0,0,0,0
69810,0,0,S,W,19,6823.671815084712,57489.08891144023,42.161370260580824,0,0,0,0,0,0,112.64121931333887,48.64571563743068,-169.46849506884746,1,1,0,1,1,0
69902,0,0,N,W,21,6804.379757905735,57379.63643507859,42.10409424094528,0,0,0,0,0,0,111.17100090576756,48.92720834756289,-171.8383587128062,0,0,1,0,0,1
69982,0,0,S,E,19,6790.836003215196,57279.44844056421,41.74965982281866,0,0,0,0,0,0,110.95483379722553,42.64696693976257,-169.03871536092183,1,0,0,1,0,0
70063,0,0,S,E,19,6772.377997917333,57171.19582324906,41.94359147951462,0,0,0,0,0,0,115.32593917190661,42.346811355306464,-167.58589972259966,0,0,0,0,0,1
70171,0,0,S,W,20,6758.772301634027,57058.77119193619,42.16938406822257,0,0,0,0,0,0,113.69281454460445,43.39255099041605,-169.65280292978247,1,1,0,1,1,1
70285,0,0,S,E,18,6741.864702102085,56969.459092172525,41.969595018983256,0,0,0,0,0,0,113.89276630971406,38.3531302306495,-165.274630984415,1,1,0,0,1,1
70382,0,0,N,E,22,6725.850881385575,56859.723788373776,41.712946028082065,0,0,0,0,0,0,116.05616829731429,37.83903854861161,-168.59985652561963,0,1,0,0,0,0
70455,0,0,N,W,19,6707.712443310457,56735.42671354672,42.555749964045894,0,0,0,0,0,0,117.63465168459074,39.51452957491414,-164.41901968999707,1,1,0,0,1,0
70533,0,0,N,E,19,6690.951294494387,56621.249690870194,41.774170380137306,0,0,0,0,0,0,118.34886489655128,36.76561217752487,-166.81591158851427,1,1,0,1,0,0
70661,0,0,N,W,19,6673.705231331913,56506.22998926049,42.242896307752616,0,0,0,0,0,0,120.96786764078739,35.32392270069405,-162.418617965929,1,1,0,1,0,0
70734,0,0,S,W,23,6658.970933774973,56410.71954871442,41.49371524310312,0,0,0,0,0,0,121.46040600914503,34.40853057046231,-165.99994622423338,0,0,1,1,0,0
70833,0,0,S,E,22,6640.9374623978565,56279.651696924324,42.523561620410554,0,0,0,0,0,0,122.24666412844114,31.995091910455773,-164.31554956250304,1,0,0,1,0,1
70921,0,0,N,E,22,6628.182114025618,56182.787610611624,42.59262536831541,0,0,0,0,0,0,126.14473941067136,25.91272445291333,-161.6834729473775,1,0,1,0,0,1
71038,0,0,S,W,18,6607.737202175352,56076.51517645455,41.71157345696539,0,0,0,0,0,0,123.42004343237126,24.91201150775797,-160.56122528697267,1,1,1,0,1,1
71108,0,0,S,E,21,6594.0007955377705,55976.864094615135,41.547876351393064,0,0,0,0,0,0,124.5270775479063,26.943400563946675,-161.08396429817495,0,0,0,1,0,0
71202,0,0,S,E,21,6577.987099005875,55851.89385263414,41.76332194370187,0,0,0,0,0,0,126.34225230308172,20.69726906151819,-161.6979404790653,0,1,0,1,0,1
71313,0,0,S,W,21,6560.030501766672,55731.54337349319,41.8170884711987,0,0,0,0,0,0,126.05006022315422,22.13992221449303,-158.43317636403668,1,0,1,1,0,1
71405,0,0,N,W,16,6542.231466366774,55631.08111993562,41.95788537424476,0,0,0,0,0,0,127.94907867587847,19.450227774100313,-160.37815151297545,1,0,0,1,1,0
71529,0,0,N,E,20,6526.582925543927,55517.11270068196,42.22425114036302,0,0,0,0,0,0,132.11012036518645,16.0485855770869,-158.58949843694455,1,0,0,1,1,1
71609,0,0,N,W,18,6511.081693259163,55426.433649080784,41.5515607419904,0,0,0,0,0,0,131.68261848905237,14.993252582029225,-156.12163194213477,0,1,1,0,0,0
71731,0,0,S,W,17,6492.95579967928,55304.44606247596,42.185479284099095,0,0,0,0,0,0,130.3499196172026,14.095576424292291,-156.98974551358376,0,1,0,0,0,0
71811,0,0,S,W,17,6481.326357483378,55184.643487893736,42.430842941853584,0,0,0,0,0,0,130.32988657062836,12.954394179400643,-156.4790048345284,1,0,0,0,0,1
71915,0,0,S,E,20,6460.9258341503855,55080.08692384959,42.35769386379169,0,0,0,0,0,0,135.1679607349012,8.63950243949881,-155.51611908500107,0,1,0,1,1,1
72042,0,0,N,E,22,6445.301587998584,54960.11563860472,42.25548362159995,0,0,0,0,0,0,133.84441159996115,7.75366997902643,-158.15669150738373,1,1,1,1,1,0
72146,0,0,N,W,17,6429.081067593946,54860.327357073635,41.4371378003447,0,0,0,0,0,0,137.97066953691007,4.453319420341476,-152.81179955544616,0,1,1,0,1,1
72273,0,0,S,E,18,6414.881027704789,54749.88112601685,42.43503211665573,0,0,0,0,0,0,136.63487806965904,2.705822317719682,-152.7885505238648,0,0,1,1,1,0
72359,0,0,N,W,16,6396.287110597267,54640.367749777935,42.05716899938942,0,0,0,0,0,0,135.425590227641,1.3698862019670761,-150.33429100120603,1,0,1,0,1,1
72477,0,0,N,E,16,6382.409588649143,54525.107891968284,42.13885187830964,0,0,0,0,0,0,136.72036438088858,2.8103220186656435,-152.31816905034802,0,1,1,0,1,1
72571,0,0,N,E,18,6365.943567089585,54423.932864356175,41.74403532520875,0,0,0,0,0,0,137.7233776230099,-0.3808622541359231,-150.8275725598092,1,1,1,1,1,0
72641,0,0,S,E,21,6347.520210274419,54316.22908831876,41.900881988560265,0,0,0,0,0,0,140.2477012174288,0.27454852425265086,-151.4681990849607,1,1,0,0,0,0
72721,0,0,N,E,23,6332.295493165714,54210.03236179106,42.00817612626537,0,0,0,0,0,0,142.84203334627733,-5.22697871880165,-150.07023623315322,0,1,1,0,1,1
72842,0,0,N,E,17,6314.381817069368,54089.740076881666,41.68873328534037,0,0,0,0,0,0,141.96607892087667,-4.906951006730867,-146.24630711376537,1,1,1,0,0,1
72951,0,0,N,E,20,6300.052918780896,54001.386947733175,41.5709664285576,0,0,0,0,0,0,139.261161018976,-8.962548361683142,-149.3644256101499,1,1,0,1,1,0
73047,0,0,N,E,16,6284.966662468332,53864.26204191977,42.119668882586204,0,0,0,0,0,0,144.5537264853086,-5.835728689777523,-144.96359804926917,0,0,0,1,0,0
73144,0,0,N,W,16,6265.887249208697,53749.80245732142,42.48878278489878,0,0,0,0,0,0,142.1408725785997,-9.975410728900268,-148.25624284260888,1,1,1,0,0,0
73220,0,0,N,E,23,6248.142189569288,53650.00904525573,42.455175834225535,0,0,0,0,0,0,145.91496983330302,-12.422666515937212,-147.84700275197625,0,0,0,1,1,0
73296,0,0,N,E,21,6235.942579002333,53530.81728456313,41.942413738314414,0,0,0,0,0,0,146.25374736238427,-11.502546914293934,-141.69947604271098,1,0,1,1,0,0
73394,0,0,N,W,17,6216.021539195319,53430.85130133425,41.60491667081217,0,0,0,0,0,0,142.42209803562184,-15.527666546926246,-144.4191041519267,0,0,0,1,0,0
73505,0,0,N,W,20,6201.887064761746,53340.47893492101,42.405421901776734,0,0,0,0,0,0,143.15607770332556,-17.59216181469137,-139.95304436531418,1,0,1,0,1,0
73588,0,0,S,E,23,6185.343642340325,53226.750363776584,42.014303427234715,0,0,0,0,0,0,145.82661795372783,-22.12845592638024,-142.47507139652362,0,0,0,0,1,0
73718,0,0,S,W,15,6169.412434318084,53112.169550911094,42.195084461378165,0,0,0,0,0,0,148.7676381731536,-22.75470115687706,-140.93946321815054,1,1,0,0,0,1
73828,0,0,N,E,16,6152.633753236979,52984.1255599179,42.56101898236803,0,0,0,0,0,0,149.53806124981026,-25.597636807027243,-137.89526100785253,0,1,0,0,0,0
73956,0,0,N,E,22,6136.432638279256,52894.033213921,42.523228051737775,0,0,0,0,0,0,145.9800638804656,-25.771193035788897,-136.26093533797354,0,0,1,0,0,0
74069,0,0,S,W,21,6120.444117055265,52759.08852766573,42.427079965532336,0,0,0,0,0,0,147.46262359539455,-24.793182179102164,-135.8254837229061,0,0,0,0,0,1
74181,0,0,N,W,17,6101.16700367604,52653.102328353554,42.175068416072484,0,0,0,0,0,0,152.28425495203388,-27.149741279981566,-137.59683332704387,0,0,0,1,1,0
74251,0,0,S,E,22,6084.651228469581,52558.25213611329,42.36273998778125,0,0,0,0,0,0,147.86951221111562,-32.44853391868693,-137.311741507012,0,1,0,1,0,1
74353,0,0,N,E,21,6070.51403709519,52434.68637979701,42.18387927905257,0,0,0,0,0,0,150.09972602689746,-28.900724823005923,-130.78230086165843,1,0,1,1,1,0
74439,0,0,N,W,16,6053.83691581557,52332.71907637162,41.60008290733763,0,0,0,0,0,0,153.92286984264447,-30.004690362139495,-132.84807478894888,0,0,0,1,0,1
74514,0,0,N,W,17,6038.213806856264,52208.506156605385,42.517670126881306,0,0,0,0,0,0,148.74215337895774,-33.309113385507416,-134.04958986404017,1,0,0,0,0,0
74601,0,0,N,W,21,6021.352275647728,52102.536326453155,41.98885873685198,0,0,0,0,0,0,149.7000456400993,-35.28396527317044,-129.8045089223033,0,0,0,0,1,0
74683,0,0,N,E,20,6003.595548902949,52001.29965310169,42.46035806248181,0,0,0,0,0,0,150.5317352022103,-35.78699079611051,-128.00898713043455,0,0,0,0,1,0
74788,0,0,N,E,20,5988.235419057199,51887.34143703823,42.38093918663074,0,0,0,0,0,0,152.5223844182489,-37.23169121253906,-126.05595463046122,0,1,0,0,0,0
74890,0,0,N,W,15,5971.300960509634,51795.194144749454,41.928731807983134,0,0,0,0,0,0,155.8200049323742,-39.62363962361219,-126.98112288766339,1,0,1,0,1,0
74960,0,0,S,W,24,5955.789472935175,51669.44551906115,41.63764254434079,0,0,0,0,0,0,153.71364619218355,-42.26078611986654,-124.45574289259939,1,1,0,0,0,1
75031,0,0,S,E,23,5939.156098156085,51566.997485881875,42.272512299884305,0,0,0,0,0,0,152.07900039794168,-45.30528417550085,-124.19454202698479,1,1,1,0,1,0
75145,0,0,N,E,18,5925.417684236594,51456.41811407002,41.59567266639174,0,0,0,0,0,0,154.416925968006,-48.08630557426661,-120.96642001821958,0,1,0,1,0,0
75262,0,0,S,E,19,5906.931688253244,51355.16942468599,42.43536115025906,0,0,0,0,0,0,152.5992665938679,-46.19312288560955,-124.24097365168042,1,0,0,1,1,1
75391,0,0,S,E,15,5892.860117531307,51230.6094703064,41.739967889217155,0,0,0,0,0,0,153.3909285810587,-48.32785697166574,-121.2640194828961,1,0,0,0,0,0
75481,0,0,N,E,22,5871.937449827254,51114.184426216176,42.27138098713125,0,0,0,0,0,0,158.48904998780324,-53.86287501410029,-119.3689564901214,0,0,1,0,0,1
75570,0,0,S,E,16,5857.492863936531,51005.02381369473,42.219143896342594,0,0,0,0,0,0,158.66083685187903,-53.680274188448685,-119.95314968529958,1,0,1,0,1,1
75680,0,0,S,E,21,5843.82290276445,50890.260627740565,42.25096355130322,0,0,0,0,0,0,158.82703478835802,-52.25116022852323,-113.80483704114218,0,1,1,1,0,1
75805,0,0,S,E,16,5827.08976717604,50801.91602151669,41.77592780358079,0,0,0,0,0,0,155.60629530072993,-56.72094321030922,-112.3571811444585,0,1,0,1,0,1
75899,0,0,N,W,18,5809.102814214381,50695.219881254474,41.98381335460643,0,0,0,0,0,0,157.44330427195905,-57.00953103479413,-116.64681695438148,0,1,1,0,1,1
76025,0,0,S,W,23,5792.123519694434,50583.84322907761,41.68299249070671,0,0,0,0,0,0,154.65574569046947,-61.17367193046195,-113.9978192135826,0,1,0,0,1,1
76118,0,0,S,W,20,5776.700854242744,50466.95990900644,42.1590995884706,0,0,0,0,0,0,155.0519640688067,-58.640806470113624,-113.55708010736771,1,1,1,1,0,1
76219,0,0,N,E,16,5758.4339386356405,50364.71827672183,41.5359070645307,0,0,0,0,0,0,158.46446252040786,-64.15579556170019,-108.53096596792487,1,0,0,1,0,0
76309,0,0,S,E,22,5741.98860997961,50256.026656799535,41.95453009958226,0,0,0,0,0,0,157.0942202758613,-62.285102883193204,-111.03171417786538,1,1,1,1,1,1
76402,0,0,S,E,21,5728.093239786092,50151.09340367724,42.32363407556856,0,0,0,0,0,0,158.1928993242261,-65.976621721706,-107.92214849120617,0,1,0,0,1,0
76488,0,0,S,W,23,5709.523728112834,50009.40302359966,41.54431681050579,0,0,0,0,0,0,156.42637120018975,-69.74575972496238,-104.42062411102626,1,1,0,1,1,0
76559,0,0,S,E,19,5693.761435665791,49926.50421509141,42.07462205517432,0,0,0,0,0,0,159.77116924433375,-70.22883957915253,-104.78678496680273,1,1,1,1,1,0
76674,0,0,N,W,16,5679.38715276044,49795.71700100515,41.70404978834683,0,0,0,0,0,0,159.82338643966995,-74.04544931353954,-101.42051132736555,1,1,1,0,1,0
76749,0,0,N,E,18,5663.120983187756,49681.79212778928,42.136787422107304,0,0,0,0,0,0,157.08656424513038,-71.27741473691293,-102.06037953460446,1,0,1,0,1,1
76831,0,0,N,E,20,5646.547226364724,49585.2013395633,42.29768560177723,0,0,0,0,0,0,159.55233912633642,-74.31340442199533,-100.71885203231882,1,1,1,1,0,1
76905,0,0,N,W,16,5628.500998243858,49467.028421685434,41.85948256446135,0,0,0,0,0,0,159.64560376886539,-78.47860435080572,-95.72326083084306,1,1,0,1,0,1
77014,0,0,S,W,20,5613.963742240975,49356.760510191154,42.48140125108549,0,0,0,0,0,0,157.38869333525403,-79.90718470515273,-99.16502183612705,0,1,1,0,0,1
77116,0,0,S,W,19,5597.099087597553,49247.47291492626,42.086157433543534,0,0,0,0,0,0,156.88523609393462,-79.50304145802713,-93.09638554166722,0,1,0,1,1,1
77208,0,0,N,E,19,5579.043090074188,49146.176828005504,42.13515022078185,0,0,0,0,0,0,160.9790440145319,-82.30703780458131,-93.54436545443767,1,0,0,1,0,0
77333,0,0,S,W,20,5564.417769863867,49051.33804513976,42.170422704842444,0,0,0,0,0,0,160.55950561211188,-84.00634881218826,-92.21892676900642,0,0,1,1,0,0
77436,0,0,S,W,16,5547.715378707488,48913.74841016108,42.05470634325325,0,0,0,0,0,0,158.13194822453897,-86.63366104444012,-90.94123688337324,1,0,0,0,0,1
77550,0,0,S,E,18,5531.978818231853,48814.78162547079,42.353448901254815,0,0,0,0,0,0,157.14546192590092,-86.79646224652407,-89.86705954961717,1,1,0,1,1,0
77654,0,0,N,W,19,5513.18899182995,48702.60622515876,41.67285474068057,0,0,0,0,0,0,158.14156407612157,-84.23206863768374,-90.75763651532128,1,0,1,0,1,1
77746,0,0,S,W,16,5499.807602185992,48598.641598793525,42.09767166855605,0,0,0,0,0,0,158.44003821171424,-90.3104898252642,-85.37477960559909,1,0,0,0,1,1
77873,0,0,S,E,18,5482.9961822629,48485.543656137655,42.22616623078896,0,0,0,0,0,0,159.3892440543936,-88.89185864147818,-84.9193017686465,0,0,1,0,0,0
77997,0,0,N,E,20,5467.736683995771,48379.83777444734,41.5998944025002,0,0,0,0,0,0,161.76826419516473,-94.35515880643109,-82.03723529543404,1,0,1,0,1,1
78098,0,0,N,E,18,5449.278399656262,48268.389920101305,42.20335953501409,0,0,0,0,0,0,160.19759279555896,-94.32699607071588,-81.10107818319464,0,0,0,0,0,0
78207,0,0,N,E,22,5430.458914410743,48153.58998693155,42.589187891570745,0,0,0,0,0,0,160.84007426092322,-92.44385447251105,-81.90996476267973,1,0,0,1,0,1
78280,0,0,N,E,23,5416.390053857787,48048.540403039086,42.53088136662426,0,0,0,0,0,0,158.0438537655753,-93.0414443333676,-77.42542202425724,1,0,0,0,1,1
78410,0,0,S,E,19,5400.090250489955,47934.3563818944,42.37685285374968,0,0,0,0,0,0,162.4934758497744,-98.28748402930664,-77.86186335649181,0,1,0,0,0,0
78538,0,0,N,E,22,5384.417792682224,47833.2360428335,41.68457860996604,0,0,0,0,0,0,161.64946274713708,-97.40169053479872,-75.49450086076774,0,0,1,0,0,0
78611,0,0,S,W,16,5369.748620271112,47719.21402210995,42.23601473586652,0,0,0,0,0,0,161.00712722938513,-100.59773549377122,-73.96206258007432,0,0,0,1,0,1
